Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
19.52,6,64.0,4468.871462666212,0.94,0.0,0.94,0.01,0.01,0.0,0.0,1,0,94,94,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,1.0,6044,60,104,60.44,4.400000000000001,60.44,2.237701416015E-4,100,19.360000000000014,DDOS-RSTFINFLOOD
20.0,6,64.0,105358.05074101983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.500980377197266E-6,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,30637.72096420745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.263950347900391E-5,100,0.0,DDOS-SYN_FLOOD
0.28,47,65.91,4585.041212094711,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58670,62,592,586.7,53.00000000000024,586.7,2.189111709594E-4,100,2809.000000000026,MIRAI-GREETH_FLOOD
20.0,6,64.0,60866.40545639239,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.644134521484375E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,22416.24712735824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.461050033569336E-5,100,0.0,DDOS-TCP_FLOOD
20.2,6,65.7,15053.85112339387,0.99,0.01,0.99,0.0,0.01,0.0,0.0,1,1,99,99,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,6.644010543823243E-5,100,1.959999999999999,DDOS-RSTFINFLOOD
20.0,6,64.0,55065.03872915846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8160343170166016E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,42052.376178062965,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3779869079589843E-5,100,0.0,DDOS-PSHACK_FLOOD
19.88,6,63.37,45555.59900076029,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6158,60,218,61.58,15.8,61.58,2.196073532104492E-5,100,249.64000000000004,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,26708.507386653084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.7620067596435545E-5,100,0.0,DDOS-TCP_FLOOD
24.0,6,132.6,135.10575108070324,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1082,66,206,108.2,58.152672624165206,108.2,0.0076059103012084,10,3381.7333333333336,BENIGN
0.08,47,67.82,4202.751530576459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,1.0,1.0,56787,70,578,567.87,71.26755038145858,567.87,2.385997772216E-4,100,5079.063737373737,MIRAI-GREIP_FLOOD
20.0,6,64.0,25766.70352623172,0.0,0.0,0.39,0.61,0.61,0.0,0.0,61,0,0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.8819313049316405E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,103206.29921259845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.698867797851562E-6,100,0.0,DDOS-UDP_FLOOD
9.6,17,93.5,75.8340233958307,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,1655,58,345,165.5,131.51446899697217,165.5,0.0137547016143798,10,17296.055555555555,DNS_SPOOFING
0.0,47,64.0,3900.62587767021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,2.589488029479E-4,100,0.0,MIRAI-GREIP_FLOOD
20.0,6,64.0,11784.069901385104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.486032485961914E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,22680.49532255448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.529953002929688E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.24,6,64.0,4733.550018057061,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6505,60,559,65.05,49.89754654805336,65.05,2.112698554992E-4,100,2489.765151515152,DDOS-TCP_FLOOD
20.2,6,64.0,13927.62410758758,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.399999999999999,60.14,7.179975509643554E-5,100,1.959999999999997,DOS-TCP_FLOOD
20.0,6,65.91,27909.928134149588,0.0,0.0,0.17,0.83,0.83,0.0,0.0,83,0,0,17,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6055,60,115,60.55,5.499999999999994,60.55,3.5841464996337894E-5,100,30.24999999999993,DDOS-PSHACK_FLOOD
20.2,6,64.0,24957.18195882423,0.0,0.99,0.01,0.0,0.01,0.0,0.0,1,99,0,1,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,4.0068626403808594E-5,100,1.9599999999999989,DDOS-SYN_FLOOD
20.0,6,64.0,35766.21471817174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.7959346771240237E-5,100,0.0,DDOS-TCP_FLOOD
8.0,17,64.0,34721.05960264901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.9039382934570312E-5,100,0.0,DDOS-UDP_FLOOD
8.24,17,65.69,11002.318870993127,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.01,0.0,1.0,1.0,6024,60,74,60.24,1.712225794606883,60.24,9.089946746826172E-5,100,2.931717171717172,DDOS-UDP_FLOOD
0.0,1,64.0,44806.15318876189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2330284118652343E-5,100,0.0,DDOS-ICMP_FLOOD
7.52,17,75.46,10494.155324259407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.06,0.0,1.0,1.0,6060,60,70,60.6,2.3868325657594216,60.6,9.52911376953125E-5,100,5.696969696969704,DOS-UDP_FLOOD
20.0,6,64.0,11544.697365885882,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.661985397338867E-5,100,0.0,DDOS-PSHACK_FLOOD
19.8,6,65.91,6642.337477234935,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6038,60,98,60.38,3.7999999999999896,60.38,1.505589485168E-4,100,14.43999999999992,DDOS-RSTFINFLOOD
8.0,17,64.0,23992.129047019796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18200,182,182,182.0,0.0,182.0,4.168033599853516E-5,100,0.0,DOS-UDP_FLOOD
20.0,6,64.0,27411.960002614207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.648042678833008E-5,100,0.0,DOS-TCP_FLOOD
20.04,6,63.22,5807.596128549868,0.0,0.97,0.0,0.01,0.02,0.0,0.0,2,97,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6160,60,214,61.6,15.405626677721791,61.6,1.721882820129E-4,100,237.3333333333334,DDOS-SYN_FLOOD
20.0,6,64.0,62220.79810117193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6071796417236327E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
7.92,17,66.25,4699.447625236692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6066,60,98,60.66,4.584162459440695,60.66,2.128100395202E-4,100,21.014545454545367,DDOS-UDP_FLOOD
20.0,6,64.0,43155.715608601706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.317190170288086E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,20197.93893864972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.951953887939453E-5,100,0.0,DOS-SYN_FLOOD
0.0,1,64.0,44169.16596461668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.264976501464844E-5,100,0.0,DDOS-ICMP_FLOOD
0.4,1,63.88,29585.27191930592,0.0,0.01,0.0,0.0,0.01,0.01,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,3.381013870239258E-5,100,1.9599999999999984,DDOS-ICMP_FLOOD
0.4,47,63.24,3638.614754667222,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58150,60,592,581.5,73.87697936981506,581.5,2.770113945007E-4,100,5457.80808080808,MIRAI-GREETH_FLOOD
26.0,6,181.6,183.0894209572866,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,875,60,214,87.5,48.100011550010166,87.5,0.0059544086456298,10,2313.6111111111118,BENIGN
8.0,17,64.0,53849.06920015407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.8820762634277343E-5,100,0.0,DDOS-UDP_FLOOD
19.8,6,63.36,21561.21934920064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,4.6379566192626953E-5,100,0.0,DOS-TCP_FLOOD
8.0,17,64.0,18730.424686285893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.339860916137695E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,27381.538059798928,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.6530494689941406E-5,100,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,33333.10021457522,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.000020980834961E-5,100,0.0,DOS-SYN_FLOOD
20.0,6,64.0,33288.12698412698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.0438899993896485E-5,100,0.0,DDOS-SYN_FLOOD
8.0,17,64.0,35198.92581403156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8438568115234372E-5,100,0.0,DDOS-UDP_FLOOD
0.08,47,55.03,903.2109686741592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.17,0.0,0.0,0.83,0.83,48630,60,578,486.3,197.2824207458778,486.3,0.0011109113693237,100,38920.35353535356,MIRAI-GREIP_FLOOD
20.0,6,64.0,30192.22574143392,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.312110900878906E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,63.86,20462.01580642014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6030,60,90,60.3,3.000000000000005,60.3,4.887104034423828E-5,100,9.000000000000028,DOS-UDP_FLOOD
8.0,17,64.0,12672.761881741548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.892131805419921E-5,100,0.0,DOS-UDP_FLOOD
15.6,6,128.9,45.37846183140862,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1358,60,230,135.8,69.90278964390477,135.8,0.0285191774368286,10,4886.400000000001,RECON-HOSTDISCOVERY
20.0,6,65.91,22286.418703506908,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6061,60,121,60.61,6.1000000000000005,60.61,4.487037658691406E-5,100,37.21000000000001,DDOS-SYNONYMOUSIP_FLOOD
19.88,6,65.91,52219.9203187251,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6170,60,230,61.7,16.999999999999993,61.7,1.9278526306152344E-5,100,288.9999999999997,DDOS-PSHACK_FLOOD
0.2,1,65.74,12221.877731802551,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,1.0,1.0,6531,60,591,65.31,53.100000000000016,65.31,8.183002471923829E-5,100,2819.610000000001,DDOS-ICMP_FLOOD
7.92,17,65.91,5944.898161665698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0000000000000022,60.1,1.682209968566E-4,100,1.0000000000000044,DOS-UDP_FLOOD
46.0,6,93.5,16670.524642289347,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7780,94,1462,778.0,720.9993065183905,778.0,5.998611450195312E-5,10,519840.0,VULNERABILITYSCAN
0.08,47,65.91,7046.171420891711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,1.0,58681,73,592,586.81,51.89999999999998,586.81,1.431703567504E-4,100,2693.6099999999974,MIRAI-GREETH_FLOOD
8.56,17,65.54,3876.292928172711,0.0,0.01,0.0,0.0,0.02,0.0,0.0,2,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,6020,60,74,60.2,1.5175738212786545,60.2,2.58150100708E-4,100,2.303030303030297,DDOS-UDP_FLOOD
19.56,6,64.0,22542.749650650327,0.97,0.0,0.97,0.0,0.0,0.0,0.0,0,0,97,97,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.97,0.02,0.0,0.0,0.01,0.0,1.0,1.0,6100,60,107,61.0,6.17750889611793,61.0,4.436016082763672E-5,100,38.16161616161616,DDOS-RSTFINFLOOD
0.0,47,65.91,3702.468133187388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.0,1.0,58678,70,592,586.78,52.19999999999992,586.78,2.710199356079E-4,100,2724.8399999999915,MIRAI-GREETH_FLOOD
20.0,6,64.0,33808.67322263421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.998828887939453E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,160516.800612323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.319450378417969E-6,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,26838.392628615307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.726005554199219E-5,100,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,25472.513057208795,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.925800323486328E-5,100,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,56405.37923614847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.773834228515625E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,41355.78781305462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.418994903564453E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,17415.31307091845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.755186080932617E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,67432.54019292604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4829635620117188E-5,100,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,30684.790401638744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.258943557739258E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,59.0,942.159126645402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11753,125,1292,1175.3,369.0378029416498,1175.3,0.0010614871978759,10,136188.89999999997,MITM-ARPSPOOFING
20.0,6,64.0,43536.47498443014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.296924591064453E-5,100,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,39999.08449361053,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5010108947753908E-5,100,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,38140.43830135492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.085851669311524E-5,100,0.0,DDOS-SYN_FLOOD
0.24,47,65.91,3583.986875048065,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58668,60,592,586.68,53.19999999999988,586.68,2.79037952423E-4,100,2830.2399999999866,MIRAI-GREETH_FLOOD
8.0,17,64.0,49554.63137996219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.017974853515625E-5,100,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,45729.43741822939,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1867752075195312E-5,100,0.0,DDOS-PSHACK_FLOOD
8.0,17,64.0,10883.553894857025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.194135665893556E-5,100,0.0,DDOS-UDP_FLOOD
8.0,17,64.0,58826.14305750351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.6999244689941406E-5,100,0.0,DDOS-UDP_FLOOD
19.88,6,65.91,4228.68319437023,0.0,0.82,0.17,0.0,0.0,0.0,0.0,0,82,0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6170,60,230,61.7,16.999999999999986,61.7,2.364802360534E-4,100,288.99999999999955,DOS-SYN_FLOOD
